age_from,age_to,node,knn_stability
1,2,F29,0.041666666666666664
1,2,C44,0.041666666666666664
1,2,K13,0.02040816326530612
1,2,G52,0.0
1,2,N87,0.0
1,2,G59,0.0
1,2,G63,0.06382978723404255
1,2,G40,0.35135135135135137
1,2,J41,0.02040816326530612
1,2,F54,0.02040816326530612
1,2,N27,0.0
1,2,D24,0.0
1,2,I63,0.02040816326530612
1,2,L58,0.0
1,2,F50,0.0
1,2,I31,0.0
1,2,E01,0.0
1,2,E50,0.0
1,2,I33,0.0
1,2,I70,0.0
1,2,L64,0.041666666666666664
1,2,M24,0.02040816326530612
1,2,B85,0.02040816326530612
1,2,E61,0.0
1,2,N84,0.0
1,2,H00,0.0
1,2,E12,0.0
1,2,C83,0.041666666666666664
1,2,K57,0.02040816326530612
1,2,H55,0.041666666666666664
1,2,J09,0.0
1,2,B97,0.0
1,2,G53,0.02040816326530612
1,2,J34,0.13636363636363635
1,2,K27,0.0
1,2,H75,0.0
1,2,N33,0.02040816326530612
1,2,N63,0.0
1,2,N90,0.02040816326530612
1,2,I39,0.02040816326530612
1,2,N85,0.0
1,2,B33,0.02040816326530612
1,2,C03,0.0
1,2,A84,0.02040816326530612
1,2,H17,0.0
1,2,H48,0.02040816326530612
1,2,I11,0.0
1,2,N80,0.041666666666666664
1,2,E80,0.02040816326530612
1,2,N05,0.02040816326530612
1,2,B99,0.02040816326530612
1,2,K01,0.0
1,2,E43,0.0
1,2,C32,0.0
1,2,A24,0.0
1,2,I45,0.0
1,2,J13,0.02040816326530612
1,2,D17,0.02040816326530612
1,2,H65,0.1111111111111111
1,2,I79,0.02040816326530612
1,2,J64,0.0
1,2,D01,0.0
1,2,D83,0.0
1,2,I48,0.041666666666666664
1,2,I84,0.06382978723404255
1,2,H43,0.02040816326530612
1,2,L66,0.02040816326530612
1,2,N17,0.0
1,2,G08,0.0
1,2,M87,0.0
1,2,D68,0.0
1,2,E42,0.02040816326530612
1,2,J40,0.0
1,2,G81,0.0
1,2,F09,0.0
1,2,C63,0.02040816326530612
1,2,E27,0.02040816326530612
1,2,M25,0.1111111111111111
1,2,B26,0.02040816326530612
1,2,J66,0.041666666666666664
1,2,A92,0.02040816326530612
1,2,E31,0.0
1,2,A82,0.0
1,2,E20,0.0
1,2,H19,0.02040816326530612
1,2,G01,0.02040816326530612
1,2,J98,0.0
1,2,B95,0.0
1,2,F92,0.25
1,2,H50,0.13636363636363635
1,2,M02,0.041666666666666664
1,2,I98,0.041666666666666664
1,2,L99,0.0
1,2,E51,0.02040816326530612
1,2,B34,0.0
1,2,J63,0.02040816326530612
1,2,B66,0.0
1,2,F04,0.0
1,2,I08,0.02040816326530612
1,2,L51,0.041666666666666664
1,2,G96,0.02040816326530612
1,2,G57,0.0
1,2,D55,0.0
1,2,A39,0.02040816326530612
1,2,C97,0.02040816326530612
1,2,B25,0.0
1,2,F65,0.0
1,2,J01,0.0
1,2,J65,0.0
1,2,H25,0.0
1,2,D70,0.0
1,2,E00,0.0
1,2,G46,0.0
1,2,A89,0.0
1,2,D00,0.08695652173913043
1,2,D41,0.02040816326530612
1,2,B47,0.02040816326530612
1,2,E11,0.02040816326530612
1,2,G60,0.0
1,2,H30,0.0
1,2,E77,0.0
1,2,F15,0.02040816326530612
1,2,H80,0.02040816326530612
1,2,B48,0.02040816326530612
1,2,J60,0.0
1,2,E60,0.0
1,2,D05,0.0
1,2,B56,0.0
1,2,G04,0.02040816326530612
1,2,A42,0.0
1,2,B68,0.0
1,2,M17,0.0
1,2,L98,0.0
1,2,G50,0.0
1,2,B15,0.0
1,2,I07,0.0
1,2,D26,0.0
1,2,I97,0.0
1,2,C73,0.041666666666666664
1,2,K25,0.02040816326530612
1,2,F64,0.02040816326530612
1,2,M40,0.0
1,2,E55,0.041666666666666664
1,2,J70,0.02040816326530612
1,2,B73,0.0
1,2,E03,0.041666666666666664
1,2,L50,0.0
1,2,A60,0.02040816326530612
1,2,A00,0.0
1,2,K41,0.0
1,2,F93,0.28205128205128205
1,2,N03,0.02040816326530612
1,2,N83,0.0
1,2,K81,0.0
1,2,M84,0.0
1,2,E86,0.13636363636363635
1,2,B54,0.02040816326530612
1,2,M76,0.02040816326530612
1,2,C56,0.02040816326530612
1,2,F66,0.041666666666666664
1,2,H32,0.02040816326530612
1,2,M09,0.02040816326530612
1,2,N28,0.041666666666666664
1,2,L65,0.06382978723404255
1,2,N34,0.041666666666666664
1,2,M90,0.02040816326530612
1,2,A08,0.1111111111111111
1,2,J18,0.06382978723404255
1,2,A54,0.02040816326530612
1,2,M91,0.02040816326530612
1,2,A41,0.02040816326530612
1,2,M47,0.041666666666666664
1,2,F52,0.0
1,2,D63,0.02040816326530612
1,2,A57,0.0
1,2,D45,0.0
1,2,C70,0.02040816326530612
1,2,C12,0.041666666666666664
1,2,G30,0.02040816326530612
1,2,I23,0.02040816326530612
1,2,G00,0.0
1,2,G06,0.0
1,2,K87,0.0
1,2,L43,0.0
1,2,B60,0.041666666666666664
1,2,C74,0.0
1,2,F21,0.0
1,2,F71,0.0
1,2,F90,0.3157894736842105
1,2,A31,0.0
1,2,A02,0.0
1,2,B90,0.0
1,2,A33,0.0
1,2,D71,0.02040816326530612
1,2,H47,0.02040816326530612
1,2,M82,0.0
1,2,N00,0.02040816326530612
1,2,C37,0.041666666666666664
1,2,D28,0.02040816326530612
