node,mean_drift,std_drift,n_transitions,chronic
M21,1.5138453521898814,1.3976794834302144,7,True
M93,1.5134015413267272,1.3955956530287539,7,False
F40,1.5093464383057185,1.0720144299262753,7,True
G57,1.5054348036646843,1.3428127863672175,7,True
K43,1.4981012408222472,1.0980733407784546,7,False
I63,1.4894741986479079,1.0157821468832031,7,False
E83,1.4867365498627936,1.350452897223748,7,False
D70,1.4735278604286057,1.3454018020029719,7,False
D64,1.4702941690172469,0.9817424345799445,7,True
M05,1.4639459986771857,1.3279498152102838,7,True
B96,1.4587261038167136,1.0505693747018723,7,False
M34,1.4567716824156898,1.326056833696602,7,True
K22,1.455352517110961,1.005677594592724,7,True
M62,1.4537255157317435,1.1442031158877448,7,True
A46,1.4489709192088671,1.2900979527055194,7,False
I21,1.4463311657309532,1.010723585439899,7,True
G93,1.4443810326712472,1.1087881610678123,7,False
K57,1.4434310219117574,0.999126659836839,7,True
F34,1.4433211386203766,0.9907665981321527,7,False
M48,1.439053819647857,1.0289230858549858,7,True
L50,1.4374982022813387,1.3087666671348277,7,False
A41,1.4372470815266882,1.2310033194729353,7,False
J96,1.4366195010287421,1.166236681359158,7,False
F61,1.4302893451281957,1.0552497001422079,7,False
D38,1.4302420882242066,1.3629700493462678,7,False
C18,1.429622117962156,1.3883597802609149,7,False
N98,1.4224576162440437,1.7159755984880025,7,False
C56,1.418946456696306,1.3362537940037778,7,False
N19,1.4146107083984785,1.000991864400003,7,True
I25,1.4140580498746462,0.991003730812285,7,True
E28,1.4133904400680746,1.689366343484026,7,False
M50,1.4076113094176566,0.9829901620654952,7,True
K86,1.403413787484169,1.2597821649021896,7,False
M40,1.3886105875883783,1.2390936761782358,7,True
I72,1.388562346143382,1.2792187481066275,7,True
D50,1.3850149597440446,0.5498361144856085,7,True
M79,1.3768152573278971,0.949041435348304,7,True
J38,1.3745781582381045,1.2598541353755288,7,False
F70,1.3719559471522058,1.3096535353603267,7,False
K74,1.3651005732161658,1.2307872298425737,7,True
J30,1.3627154741968428,0.46367360961262616,7,False
I89,1.3612485762153352,1.209650165432723,7,False
I85,1.3549431413412094,1.216090916030509,7,True
M13,1.3544732193861688,1.2126515426548352,7,True
M06,1.3506853335670062,1.2248042016499414,7,True
M72,1.3477787779910224,1.605768577058653,7,True
E65,1.3471805495875222,1.5971884990872807,7,False
C34,1.345487403018134,1.3071889951710711,7,False
I60,1.3405154507075037,1.2765227230803298,7,True
M96,1.340391636959144,1.2177453434370198,7,False
F06,1.326156168111733,1.1886886839877915,7,False
H02,1.3223834165505,1.2974417039480617,7,False
N12,1.3210733117801803,0.9122458722146539,7,False
M42,1.320295593568257,0.9701980483957117,7,True
I73,1.313972151705197,1.2022429987999756,7,True
M43,1.3137192651629448,0.9750799643182855,7,True
N28,1.3133083986384528,1.1477257722182626,7,False
J90,1.3079823654677187,1.1315903521147301,7,False
D37,1.2985162777560098,1.1693711137865865,7,False
M99,1.2923984346645219,0.9618468812691094,7,False
L57,1.291642650961876,2.089688181208614,7,False
J20,1.289814534996237,1.0022316576126513,7,False
K52,1.2788329124450684,0.51890096837153,7,False
I61,1.2784540504217148,1.1491937356003157,7,False
M47,1.2776317809309279,0.936068212434148,7,True
F42,1.275740778871945,1.195884389230558,7,False
D63,1.2689331642219,1.143282733891275,7,True
F07,1.267681520964418,1.1750064279770864,7,False
I34,1.267284678561347,1.1485583696048878,7,True
N17,1.2635552436113358,1.1396129525450864,7,False
I15,1.263066676046167,1.1222576765580765,7,True
D35,1.2625296722565378,1.1171769323882672,7,False
F11,1.2596680777413505,1.2415269296928477,7,False
B35,1.2565187843782561,1.5017040114192606,7,False
C55,1.2552077663796288,1.50084478157651,7,False
J15,1.253742711884635,1.099125044052824,7,False
I70,1.2520899836506163,1.1353474642154462,7,True
M16,1.2504550516605377,1.1213005893089367,7,True
G25,1.2503433770367078,1.1172827602731834,7,False
L30,1.2435629942587443,1.1036412968022147,7,False
M35,1.243530664060797,1.1100604194049786,7,True
I49,1.2427995364580835,1.130284150939085,7,True
F12,1.2426207778709275,1.224382091166298,7,False
E21,1.2412684559822083,1.1155124983537912,7,False
I67,1.2409726423876626,1.1681987574039059,7,True
J98,1.2357735367757934,1.0107168830831583,7,False
B02,1.227440558373928,1.5133055236794335,7,False
M87,1.2265488845961434,1.4483639839537379,7,False
K20,1.2256492376327515,1.1072311879049723,7,False
C44,1.2225591146520205,1.9738438269900833,7,False
I48,1.2193650603294373,1.1191958858247744,7,True
N13,1.2165762611797877,0.24846962759531557,7,False
I69,1.215418505881514,1.1228743297103765,7,True
E61,1.2144115790724754,1.1038122843038043,7,False
D69,1.211457251970257,1.1177993611609154,7,False
J44,1.210602166397231,1.0150514914980615,7,True
F41,1.207319710935865,0.5728971003738269,7,True
L03,1.203863805958203,1.376895139566536,7,False
E79,1.2032200672796793,0.850204318781482,7,True
D13,1.1996612016643797,1.0849474659747194,7,False
H40,1.1952346052442278,1.0656795382969555,7,True
I42,1.1865672596863337,1.0957335540903903,7,False
G81,1.1860709797058786,1.2529033782736525,7,False
E55,1.1844026733722006,1.0917238450120068,7,False
N76,1.1803581107939993,1.0001039945406627,7,False
I35,1.1802548010434424,1.0526730520057705,7,True
I65,1.1738499381712504,1.0730431573458743,7,True
C67,1.173519352717059,1.8918735041772279,7,False
A04,1.1621374179209982,1.1444940452065953,7,False
H26,1.161845208278724,1.1516566744059376,7,True
I64,1.157657680766923,1.051868022883882,7,False
D12,1.1572333042110716,1.0783360954649694,7,False
